#TYPE System.Management.Automation.PSCustomObject
"Name","Quality","Rarity","Slot","Hero","Availibility","Descriptor","Link"
"Burning scepter of the Antipodeans","Standard"," Mythical"," Weapon"," Ogre Magi"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297159744"
"Burning scepter of the Antipodeans","Standard"," Mythical"," Weapon"," Ogre Magi"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_11207501765"
"Taunt: Get Burned","Standard"," Mythical"," Taunt"," Lina"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297159630"
"Taunt: Get Burned","Standard"," Mythical"," Taunt"," Lina"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_9254672781"
"Armored Exoskeleton Wings","Standard"," Mythical"," Head"," Weaver"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297159596"
"Armored Exoskeleton Wings","Standard"," Mythical"," Head"," Weaver"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297159590"
"Warcog Cursor Pack","Standard"," Mythical"," Cursor Pack"," Other"," Tradable",,"http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297159354"
"Warcog Cursor Pack","Standard"," Mythical"," Cursor Pack"," Other"," Tradable",,"http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297159225"
"Anunkasan","Standard"," Mythical"," Ability 2"," Beastmaster"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297159208"
"Anunkasan","Standard"," Mythical"," Ability 2"," Beastmaster"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297159177"
"Beast of The Iron Claw","Standard"," Mythical"," Ultimate"," Lone Druid"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297159101"
"Beast of The Iron Claw","Standard"," Mythical"," Ultimate"," Lone Druid"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_9575900148"
"Vigilante Fox","Standard"," Mythical"," Courier"," Other"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297158975"
"Vigilante Fox","Standard"," Mythical"," Courier"," Other"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297158863"
"Wa-Ya the Mighty","Standard"," Mythical"," Summoned Unit"," Beastmaster"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297158774"
"Wa-Ya the Mighty","Standard"," Mythical"," Summoned Unit"," Beastmaster"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_9280388582"
"one Monkey Spirits","Standard"," Mythical"," Ability 4"," Earth Spirit"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297158684"
"one Monkey Spirits","Standard"," Mythical"," Ability 4"," Earth Spirit"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297158641"
"Taunt: Shake Your Money Maker","Standard"," Mythical"," Taunt"," Pudge"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297158636"
"Taunt: Shake Your Money Maker","Standard"," Mythical"," Taunt"," Pudge"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_11207507040"
"Chaos Fulcrum","Standard"," Immortal"," Off-Hand"," Chaos Knight"," Not Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_11179229534"
"Chaos Fulcrum","Standard"," Immortal"," Off-Hand"," Chaos Knight"," Not Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297158496"
"Battle Glory Kill Banner","Standard"," Mythical"," Multikill Banner"," Other"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297158493"
"Battle Glory Kill Banner","Standard"," Mythical"," Multikill Banner"," Other"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297158489"
"igil Mask of the Bladekeeper","Standard"," Mythical"," Head"," Juggernaut"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297158441"
"igil Mask of the Bladekeeper","Standard"," Mythical"," Head"," Juggernaut"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297158440"
"The King's Nightmare","Standard"," Mythical"," Ability 4"," Lycan"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297158437"
"The King's Nightmare","Standard"," Mythical"," Ability 4"," Lycan"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297158374"
"Mega-Kills: Rick and Morty","Standard"," Mythical"," Mega-Kill Announcer"," Other"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_11177000752"
"Mega-Kills: Rick and Morty","Standard"," Mythical"," Mega-Kill Announcer"," Other"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8550590873"
"Announcer: Rick and Morty","Standard"," Mythical"," Announcer"," Other"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_11177000751"
"Announcer: Rick and Morty","Standard"," Mythical"," Announcer"," Other"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297158267"
"Acid Hydra Cursor Pack","Standard"," Mythical"," Cursor Pack"," Other"," Tradable",,"http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297158254"
"Acid Hydra Cursor Pack","Standard"," Mythical"," Cursor Pack"," Other"," Tradable",,"http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297158251"
"DAC 2015 Chaos Knight Cursor Pack","Genuine"," Mythical"," Cursor Pack"," Other"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297158138"
"DAC 2015 Chaos Knight Cursor Pack","Genuine"," Mythical"," Cursor Pack"," Other"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297162054"
"eadmau5 dieback music pack","Standard"," Legendary"," Music"," Other"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297161051"
"eadmau5 dieback music pack","Standard"," Legendary"," Music"," Other"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_10942137489"
"Tinkbot","Standard"," Mythical"," Courier"," Other"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_10942130824"
"Tinkbot","Standard"," Mythical"," Courier"," Other"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297160767"
"The Watcher Below","Standard"," Legendary"," Ward"," Other"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297160758"
"The Watcher Below","Standard"," Legendary"," Ward"," Other"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297159963"
"Jadehorn","Standard"," Legendary"," Courier"," Other"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297159952"
"Jadehorn","Standard"," Legendary"," Courier"," Other"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297159940"
"Bajie the Silken Swineling","Genuine"," Legendary"," Courier"," Other"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297159855"
"Bajie the Silken Swineling","Genuine"," Legendary"," Courier"," Other"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_10813761575"
"Arcane Staff of the Ancients","Standard"," Legendary"," Weapon"," Keeper of the Light"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297158829"
"Arcane Staff of the Ancients","Standard"," Legendary"," Weapon"," Keeper of the Light"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297158546"
"Lieutenant Squawkins","Genuine"," Legendary"," Courier"," Other"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297158537"
"Lieutenant Squawkins","Genuine"," Legendary"," Courier"," Other"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297158515"
"Krane the Enlightened","Genuine"," Legendary"," Courier"," Other"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297158471"
"Krane the Enlightened","Genuine"," Legendary"," Courier"," Other"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297158446"
"Blade of the Demonic Vessel","Standard"," Legendary"," Weapon"," Abaddon"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_11041497975"
"Blade of the Demonic Vessel","Standard"," Legendary"," Weapon"," Abaddon"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297158277"
"kirt of the Guardian Construct","Standard"," Mythical"," Belt"," Razor"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_9575756235"
"kirt of the Guardian Construct","Standard"," Mythical"," Belt"," Razor"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297531596"
"Mantle of the Cinder Baron","Standard"," Immortal"," Misc"," Axe"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297161376"
"Mantle of the Cinder Baron","Standard"," Immortal"," Misc"," Axe"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8407847017"
"Huntling","Standard"," Immortal"," Courier"," Other"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297161008"
"Huntling","Standard"," Immortal"," Courier"," Other"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297161000"
"Mok","Standard"," Legendary"," Courier"," Other"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_10942127116"
"Mok","Standard"," Legendary"," Courier"," Other"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297160814"
"Focal Resonance","Inscribed"," Immortal"," Weapon"," Templar Assassin"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_11039404032"
"Focal Resonance","Inscribed"," Immortal"," Weapon"," Templar Assassin"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297160801"
"Basher of Mage Skulls","Standard"," Immortal"," Weapon"," Anti-Mage"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297160771"
"Basher of Mage Skulls","Standard"," Immortal"," Weapon"," Anti-Mage"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297160762"
"Thirst of Eztzhok Blade","Standard"," Immortal"," Weapon"," Bloodseeker"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297530056"
"Thirst of Eztzhok Blade","Standard"," Immortal"," Weapon"," Bloodseeker"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297531261"
"Colossal Crystal Chorus","Inscribed"," Immortal"," Back"," Meepo"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297160712"
"Colossal Crystal Chorus","Inscribed"," Immortal"," Back"," Meepo"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297160709"
"Vigil Signet","Inscribed"," Immortal"," Arms"," Sven"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_10947455312"
"Vigil Signet","Inscribed"," Immortal"," Arms"," Sven"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297160633"
"Winterblight","Genuine"," Immortal"," Weapon"," Wraith King"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297160246"
"Winterblight","Genuine"," Immortal"," Weapon"," Wraith King"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297527703"
"pan of Black Nihility","Standard"," Immortal"," Back"," Night Stalker"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297160215"
"pan of Black Nihility","Standard"," Immortal"," Back"," Night Stalker"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297160177"
"Mecha Boots of Travel Mk III","Standard"," Immortal"," Misc"," Tinker"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_11039235247"
"Mecha Boots of Travel Mk III","Standard"," Immortal"," Misc"," Tinker"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_10044510110"
"Rapier of the Burning God Offhand","Genuine"," Immortal"," Off-Hand"," Ember Spirit"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8911502139"
"Rapier of the Burning God Offhand","Genuine"," Immortal"," Off-Hand"," Ember Spirit"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297159750"
"Mercurial's Call","Standard"," Immortal"," Voice"," Spectre"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297159598"
"Mercurial's Call","Standard"," Immortal"," Voice"," Spectre"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297159591"
"Moon Griffon","Genuine"," Immortal"," Mount"," Mirana"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297159583"
"Moon Griffon","Genuine"," Immortal"," Mount"," Mirana"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297158819"
"Kindred of the Iron Dragon","Inscribed"," Immortal"," Shapeshift"," Dragon Knight"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297158785"
"Kindred of the Iron Dragon","Inscribed"," Immortal"," Shapeshift"," Dragon Knight"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297158780"
"Molten Claw","Genuine"," Immortal"," Armor"," Axe"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297158763"
"Molten Claw","Genuine"," Immortal"," Armor"," Axe"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297158631"
"Empyrean","Standard"," Immortal"," Weapon"," Skywrath Mage"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_11039362097"
"Empyrean","Standard"," Immortal"," Weapon"," Skywrath Mage"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297158618"
"evering Crest","Standard"," Immortal"," Head"," Razor"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297158617"
"evering Crest","Standard"," Immortal"," Head"," Razor"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297158611"
"White Sentry","Inscribed"," Immortal"," Weapon"," Crystal Maiden"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297158600"
